Contig	A5-S03	A5-S04	KW1-S05	KW1-S08	KW1-S11	KW1-S15	KW1-S21
KW1-S21__k141_10480715	0.39325842	0.9831461	1.1797752	0.5898876	1.0814607	0.68820226	1.9136236
KW1-S08__k141_2314066	5.7503357	5.006376	4.132886	9.720134	7.6493287	7.008054	6.2295303
KW1-S08__k141_4518362	1.6070004	2.47467	1.2741787	6.058336	2.090881	4.220755	6.3816395
KW1-S08__k141_6298190	1.1426752	1.3152866	0.9515924	2.4159236	0.24904458	0.8433121	1.1070063
KW1-S15__k141_1130366	1.2770314	1.3265945	1.8616147	3.2746837	1.2964654	5.3108125	3.644059
KW1-S05__k141_9112385	0.75038284	0.6431853	1.2404288	0.53215927	0.6431853	0.34609494	0.53598773
KW1-S11__k141_2299815	1.1824255	2.5226104	1.5015416	1.0760535	2.9075027	2.0503597	2.6505651
A5-S03__k141_693854	7.271618	11.833885	10.901531	8.140877	8.505379	13.707489	11.601572
KW1-S05__k141_4438704	2.8923514	4.226629	2.8541076	2.516289	0.8172805	3.7776203	3.0573654
A5-S03__k141_3401931	0.69290465	0	0.15521064	0	0	0	0
KW1-S08__k141_7705031	18.839832	26.664106	20.593061	36.372375	25.185062	25.449314	30.199099
A5-S04__k141_1039780	17.366898	10.065972	16.885996	12.559028	5.8038197	10.251736	11.454283
KW1-S15__k141_3167910	0.46431094	0.5427562	0.49469966	0.49469966	0.49045935	1.0855124	0.49469966
KW1-S08__k141_379753	21.745228	34.464123	22.820934	42.301514	35.507572	44.85056	46.00527
KW1-S15__k141_4212726	3.1453686	1.8194727	2.4908721	4.7626777	3.2640297	6.898918	4.1490874
KW1-S15__k141_6290380	0.3599386	0.25402915	0.3085188	0.21488872	0.4842671	0.8856485	0.78357637
KW1-S08__k141_2775389	0.7110461	0.61448425	0.6620337	1.8405267	1.9802487	1.403804	1.3065106
A5-S04__k141_430389	0.92957747	2.1893585	0.18388106	0.68701094	0.21909232	0.6118936	0.5477308
A5-S04__k141_3834364	5.3033304	3.5828083	4.728173	5.569757	3.5283527	4.79658	4.2313232
KW1-S08__k141_9310368	1.6732118	3.1337073	2.265233	7.194016	3.4919744	5.669316	4.8552284
KW1-S08__k141_10509494	0.71794873	0.30769232	0.61538464	3.0051281	0.41025642	1.1457876	1.3333334
KW1-S05__k141_4921561	0.15735462	1.0456101	1.1858609	0.31927025	0.7981756	0.30786774	0.47890535
KW1-S21__k141_8258330	0.3286385	0.49295774	0.3286385	1.1502347	0.657277	0.48122066	1.1737089
KW1-S15__k141_9564289	0.5146396	0.5101351	1.5551802	1.7376126	0.6306306	2.4493244	1.7004504
KW1-S21__k141_5179810	0.75817716	1.8558599	1.9975607	3.0363677	3.2530215	2.0169642	4.104224
A5-S03__k141_3891725	2.281001	3.096701	2.0705347	5.0523324	8.153584	4.9408417	1.5153583
KW1-S15__k141_1321125	7.907299	17.009819	12.434698	13.217096	14.414267	17.53368	18.354414
KW1-S08__k141_10659387	0.7939439	0.5169867	0.20679468	1.5731167	0.95125556	0.74150664	0.5169867
KW1-S11__k141_1330618	0.4163424	3.270428	2.4533074	1.6789883	3.1575875	2.7036316	2.1141374
KW1-S15__k141_2095829	1.6741393	0.5372298	1.4203362	0.43955165	0.94555646	2.3819056	1.1993595
KW1-S05__k141_7956564	6.6035953	9.432356	11.069063	12.155156	10.174078	16.950804	13.68685
KW1-S21__k141_10698455	0.27768165	0.121107265	0.23788927	0.15051903	0.78027683	0.16782007	0.7179931
KW1-S21__k141_6999940	2.590909	4.2515154	2.7136364	3.9227273	3.5310607	4.14697	4.5795455
KW1-S21__k141_9386034	0.6020852	1.431364	1.187663	3.3940053	2	2.1807125	3.267159
KW1-S21__k141_9023031	7.4998007	10.70732	11.106948	12.742128	9.540454	15.225854	13.656038
KW1-S11__k141_8071037	2.3959143	3.407782	3.1581712	3.2319067	4.0190663	4.7640076	4.7215953
KW1-S11__k141_2582038	0.75	2.213393	1.375	0.99285716	2.3357143	1.5508928	1.75
KW1-S05__k141_356770	0.76591575	1.3785504	2.7840352	1.8672869	1.4867777	1.5093046	1.9750245
A5-S03__k141_5928127	2.7767565	2.7222056	2.697895	2.5117106	1.4725764	3.5526237	2.2860954
KW1-S05__k141_2757055	0.9576597	1.0777521	2.903772	1.0762125	1.0446497	1.6143187	2.4757507
A5-S03__k141_3459233	5.126984	3.4695768	3.1200397	5.462963	3.369709	5.3703704	4.8138227
KW1-S08__k141_10185225	3.33728	3.9802098	6.5592017	8.488329	6.2078824	12.8612995	7.957375
A5-S04__k141_6791362	0	1.135104	0	0.16166282	0.13394919	0.1374134	0.32332563
KW1-S11__k141_628282	0.33492824	0.9322169	0.20334928	0.6698565	1.8899522	1.2200956	1.0047847
A5-S03__k141_1365159	4.403542	1.0041113	2.2207463	1.0278305	1.0382669	0.67963314	1.371284
KW1-S15__k141_7834620	0.33546326	1.0543131	0.49520767	0.19648562	0.4057508	0.9129393	0.55910546
A5-S03__k141_2607447	6.115214	11.269744	11.644786	17.19111	12.070427	19.33641	16.355898
KW1-S08__k141_6189268	0.14476615	0.63474387	0.64699334	1.863029	0.30289534	1.0913141	0.9844098
KW1-S21__k141_3564526	0.95038396	0.95333725	0.7767277	1.4412286	1.9887773	1.701713	2.6290607
KW1-S08__k141_7063301	0.38963965	0.7837838	0.16816817	2.2762764	0.41966966	0.5563063	0.9301802
KW1-S15__k141_5550869	0.585162	0.4984326	0.3740857	1.6677116	2.1327064	3.724138	1.6541275
A5-S03__k141_5235025	1.3336968	1.221374	0.3053435	0.8440567	0.15267175	0.7633588	1.4329334
KW1-S21__k141_10677134	1.142633	2.0544028	2.6254578	4.5265913	1.1888405	3.5192676	3.6552746
A5-S03__k141_3727214	34.20347	61.67025	43.96381	47.201283	48.685184	52.85939	55.804977
A5-S04__k141_3886997	0.65497077	1.5438596	0.8538012	0.6280702	0.65497077	1.1461989	0.79298246
KW1-S08__k141_11102990	2.0446239	2.4568326	2.1849842	5.1219544	2.5973253	4.1828656	3.3200476
A5-S04__k141_6649682	3.038865	2.5614789	1.2037833	3.7095442	3.0739467	2.4574378	2.5570078
KW1-S05__k141_4057897	5.6326923	6.8331733	6.9985576	9.4802885	10.0427885	10.965865	9.555288
KW1-S08__k141_1060659	0.19310345	0	0.19310345	1.1682758	0.5717241	0.28965518	0.93310344
A5-S04__k141_9767402	2.3085983	3.1925795	3.0506477	2.6383982	1.5842167	1.9634864	1.7314488
KW1-S21__k141_10644428	1.2345538	1.0022883	4.234554	1.5926774	1.882151	2.1819222	2.3764303
KW1-S21__k141_4843511	28.711502	38.121178	33.267647	74.02187	74.71509	61.715946	63.736115
KW1-S05__k141_3313021	3.3239832	6.3436184	8.007413	7.727309	3.204969	6.1292324	5.4153476
A5-S04__k141_2622043	0.27758816	2.1444824	0.4573379	0.45620024	0.46530148	0.3890785	0
KW1-S15__k141_7086875	1.5760791	2.9733257	1.9268607	1.9485157	2.5919976	3.5022228	2.6014628
A5-S03__k141_172082	2.115983	2.2765205	2.2694483	2.1202264	3.3026874	4.0134373	3.7623763
A5-S04__k141_9638976	0.4973357	2.6536412	1.8579041	1.9831262	1.4920071	1.1190053	1.320604
KW1-S11__k141_5651852	1.8534352	5.0160303	3.4206107	3.8442748	3.3412213	4.700763	4.129008
KW1-S21__k141_7517484	1.6555924	2.5594685	1.4910299	2.9893687	1.6166112	2.7415283	3.7302325
KW1-S05__k141_2075034	0.44025156	0.7704403	2.164308	0.44025156	0.4654088	1.0990566	1.0078616
KW1-S05__k141_2522707	2.7560523	1.3288641	3.227188	2.6819367	1.9504656	2.0718808	1.8368715
KW1-S08__k141_7398303	1.2920479	1.2885292	1.4700915	3.0246305	0.7818438	0.643209	1.1604503
KW1-S11__k141_8346173	1.5116177	1.8000877	1.2398071	3.4616396	4.085927	2.066199	2.3323104
A5-S04__k141_1004597	6.715916	13.264034	9.488587	9.839605	8.9907465	14.326034	13.831586
KW1-S11__k141_5451543	0.5428322	0.24475524	0.12237762	0.5506993	2.4969406	0.7941434	1.0021853
KW1-S08__k141_3364447	0.12939002	0	0.4408503	0.57763404	0.38817006	0.22828096	0.25878003
KW1-S21__k141_9139051	0.39117646	1.627647	0.32941177	1.2205882	0.6270588	0.82	2.1794116
KW1-S21__k141_6879229	0.64935064	1.6117811	0.8998145	0.64935064	0.3705937	1.1038961	1.9846939
KW1-S08__k141_8467536	1.3936652	0.3800905	0.83438915	1.6660633	1.2669684	1.4226245	1.040724
KW1-S05__k141_2425407	4.551111	15.995556	14.514444	8.964444	10.135555	10.046667	15.328889
KW1-S08__k141_6677628	0.39370078	0.07874016	0.15748031	1.7480315	1.480315	0.4623172	0.5753656
A5-S04__k141_8515967	1.4799154	2.9270613	1.8350952	3.8530655	1.2029598	2.1257927	1.2970402
KW1-S08__k141_10472939	0.88658607	1.7366148	1.0365573	2.3770869	2.3802533	2.6574554	2.0074842
KW1-S05__k141_9635803	0.30501089	0.61002177	2.5795207	0.9150327	0.1459695	0.61002177	1.0675381
A5-S03__k141_2649971	1.7275892	1.417537	1.5200174	1.6744995	0.91688424	2.0256746	2.0509138
KW1-S11__k141_559286	0.92406875	0.9025788	0.989255	1.1296562	3.0143266	0.8581662	0.6017192
KW1-S15__k141_189000	0.9158308	0.94330573	1.0344527	1.4095072	1.1247275	3.2389882	1.58744
A5-S04__k141_7037805	2.8825758	2.1049783	2.4015152	2.0800865	3.0487013	2.6515152	4.117965
KW1-S15__k141_4588479	0.8029054	0.6906164	0.5496663	1.6325089	1.9787986	2.1645072	1.5869651
KW1-S05__k141_8507287	1.9374001	1.7802345	2.8825252	2.519446	1.6409163	2.4416623	3.725626
KW1-S05__k141_523666	0.24734657	0.33687124	1.9829257	0.48131058	0.25842178	0.8398708	0.4227042
KW1-S08__k141_4022692	1.4313953	0.93883723	2.04907	2.4555814	1.2923256	0.96534884	1.2288373
A5-S03__k141_5110455	0.6529851	0.2527985	0.13059701	0	0.1641791	0.26119402	0.42910448
A5-S03__k141_321770	1.9325932	0.4773989	0.666138	0.54718477	0.88818395	0.54877084	1.2212529
KW1-S05__k141_8994323	0.61779577	0.70475227	3.09909	1.1941355	1.1749241	0.70374113	0.23458038
KW1-S08__k141_1078592	0.58255816	0	0.089534886	2.4267442	0.28372094	0.54418606	0.7348837
KW1-S05__k141_8882529	1.9207292	2.768546	3.2573125	4.0347605	1.8482407	3.2564647	3.60195
KW1-S15__k141_7292593	6.2791343	8.447712	8.487956	10.732728	9.515909	10.066512	9.484388
KW1-S08__k141_4109761	1.0515021	0.6362661	0.6008584	2.4345493	1.2017168	1.6502146	1.2360516
KW1-S08__k141_6974792	0	0	0.6740088	1.8160793	0.23898679	0.2819383	1.4063877
KW1-S15__k141_9452657	1.5959694	2.426531	2.1612208	3.6210134	3.5423596	4.6010566	3.5650558
KW1-S05__k141_9445418	0.6283505	0.85876286	1.4654639	0.24329896	0.9381443	0.4329897	0.67371136
A5-S03__k141_1163583	0.5073222	0.22594142	0.39330545	0	0.22384937	0.03661088	0.14644352
KW1-S08__k141_3344235	0.09389672	0.26291078	0.3943662	2.199061	0.3943662	1.5248827	1.0178404
KW1-S05__k141_2462171	0.83113456	1.4050132	1.3621372	0.6121372	1.0672823	0.18469657	0.49406332
KW1-S15__k141_3312441	1.3255377	1.5510752	1.4008064	2.8465054	2.4870968	4.139785	2.038441
KW1-S08__k141_5358120	22.160553	17.53518	13.411676	24.183008	14.790793	23.159992	22.92122
KW1-S05__k141_6205269	0.5886475	0.09810792	0.9187106	1.2740014	0.29432374	1.5522075	1.177295
A5-S04__k141_7450821	3.6733067	5.176184	2.7552013	2.5537848	3.6476316	3.4143426	3.3253653
KW1-S15__k141_3127503	0.2089041	0.74885845	0	0.15981735	0.15981735	1.8413242	0.15981735
KW1-S21__k141_4077916	2.1353545	1.1995703	1.8493674	3.2771544	2.0386727	3.1947958	4.2368107
KW1-S05__k141_8027738	1.5939045	2.8443162	3.2265239	2.092257	0.92257	1.4036244	0.7199341
KW1-S15__k141_3042327	2.0307622	4.575069	1.8363178	2.0362718	2.7961433	4.0096416	2.8636363
KW1-S21__k141_59281	1.1613877	1.9871795	1.372549	2.63273	1.8853695	3.0165913	2.5829563
KW1-S15__k141_6268491	8.606097	13.744341	12.287655	18.86236	14.053728	21.87564	21.373075
KW1-S21__k141_5757459	0.49124515	0.68093383	0.7247082	2.3015563	0.83365756	0.4085603	2.4776266
KW1-S08__k141_2654709	16.078333	12.629185	12.656348	18.734997	13.76374	15.3247	16.737207
KW1-S08__k141_1089921	1.7072988	1.9439428	1.7742664	2.0319788	0.62641084	1.7908201	1.2046652
KW1-S15__k141_3734654	1.4085271	0.9767442	0.5426357	0.43410853	0.6511628	2.3844962	0.6372093
KW1-S15__k141_6383005	2.1976068	4.310802	4.9062095	3.9663649	2.4573092	7.3968306	4.3020697
KW1-S15__k141_3462115	0.06622516	0.8090508	0.23620309	1.6081678	1.7958057	2.360927	2.0033112
KW1-S08__k141_9845556	2.4546673	2.2308068	2.359493	5.5369244	3.5567877	2.9822083	3.569705
KW1-S08__k141_11028539	0.69196427	1.2321428	1.0704365	2.3630953	1.5277778	1.1111112	0.85863096
KW1-S21__k141_4737995	0.12455516	0.26423487	0.12455516	0.24021353	0.12455516	0.24911033	1.0338079
KW1-S05__k141_3099404	2.8397565	3.648073	4.107505	2.2393508	3.8336713	3.4401622	2.6206896
KW1-S21__k141_5033475	0.5521775	0.34511092	0.2900575	1.9556286	1.253903	1.2760887	2.9942482
KW1-S15__k141_7785763	2.894872	2.3297157	2.507663	6.407837	3.1523485	5.664734	6.2580566
KW1-S05__k141_6257408	0	0.11391375	0.726607	0	0	0	0.28071603
KW1-S21__k141_2657491	0.24909584	1.0126582	1.2603978	1.1003617	0.6329114	1.2025317	2.709313
KW1-S05__k141_267791	0.03599649	1.3415277	2.0465322	1.7980685	1.2071993	1.8437226	2.0842845
KW1-S08__k141_10913300	9.82949	12.826919	13.71603	16.314102	11.315629	20.348654	14.831498
KW1-S15__k141_3541145	0.12785389	0.22739726	0.25570777	0.10958904	0	2.7963471	0.369863
KW1-S08__k141_6574327	2.4048526	1.5043328	1.3518198	5.0097055	3.2027729	2.8079722	1.9857886
KW1-S15__k141_7448582	1.3685251	1.6765519	0.88572556	1.3831553	3.5974693	3.854488	1.107157
KW1-S08__k141_732916	0.7306889	0.43319416	0.5281837	2.1524007	1.1210856	0.7244259	1.4290187
A5-S04__k141_9903869	0.563133	2.9007428	1.5124916	1.4442945	0.66171503	1.5894666	1.7960837
KW1-S21__k141_330490	0.15410016	0.61640066	0.53935057	0.8409466	1.001651	0.6345625	2.1441936
KW1-S21__k141_6888015	0.6311993	0.8025248	0.75743914	0.027051399	0.852119	1.25789	1.6375113
A5-S04__k141_4524796	0.5691057	5.5294714	1.0071138	0.8648374	0.48373982	0.34756097	0.33536586
KW1-S11__k141_3550573	3.0960133	4.208516	3.0816114	13.522856	12.337925	11.513672	9.024421
KW1-S11__k141_6814410	29.975895	29.90311	34.27698	30.469984	20.70762	28.853033	30.221306
KW1-S08__k141_7113073	0.89858013	1.2778904	1.1359026	3.0233266	1.4046654	1.6298175	0.7099391
KW1-S11__k141_8344113	0.81287044	1.5749365	1.0177815	1.9204065	3.6079593	2.163421	1.8823031
KW1-S11__k141_3795114	0.5560195	0.8768267	0.28183717	1.0716771	1.7947112	0.58455116	0.9533751
A5-S03__k141_575553	4.1403103	3.360845	2.8656323	4.2522283	3.3383956	4.570485	3.1221526
A5-S04__k141_6017081	0.9057301	1.9408503	0.38817006	0.8354898	0.12939002	0.51756006	0.8428835
KW1-S08__k141_2285849	3.0917838	3.707624	2.7698002	7.6669135	6.6987414	5.877128	4.4211693
A5-S04__k141_8016839	3.1948075	4.808875	3.9046216	3.6282454	2.399558	3.5028539	3.0576322
A5-S03__k141_4730367	5.14432	3.6563194	2.6908178	2.3745272	2.1292553	2.6869702	2.8603103
KW1-S21__k141_8744295	6.2312007	6.480311	7.088359	9.051462	6.859316	10.365627	7.2664795
A5-S04__k141_3828910	2.420981	5	2.9800181	2.6930063	2.5004542	3.3333333	3.8038146
KW1-S05__k141_3783088	1.6913431	2.525081	2.5841424	4.875809	2.9174757	3.7087379	3.4130259
KW1-S08__k141_10941641	0.8615216	1.5270936	0.93322384	2.5993433	1.3557745	3.3065133	1.8352491
KW1-S05__k141_772937	0.60430306	1.2731525	1.4724041	0.15996258	1.0477082	0.6548176	1.3601496
KW1-S05__k141_86965	2.506617	3.3166938	4.0199676	2.0385418	2.0473647	2.5776644	2.9055026
KW1-S08__k141_4749809	1.2083052	1.5649831	1.0983166	4.386083	3.5025814	2.55578	2.793266
KW1-S08__k141_10192756	0.47814208	0.19125684	0.45628417	2.1345627	0.91325134	0.3579235	0.21994536
KW1-S21__k141_9651062	4.36721	6.0891657	6.460211	5.3652925	3.207095	5.9137106	5.207095
KW1-S08__k141_2543023	2.6633825	2.2832513	2.492611	7.026273	7.9778323	7.1978655	3.131363
A5-S04__k141_2788414	1.2257301	2.976322	1.7028414	2.2496054	1.1373323	2.113457	1.2328335
A5-S04__k141_1785333	0.25908557	1.883939	0.15943728	0.8710434	0	0.31887457	0.28956625
A5-S04__k141_2780011	9.402482	8.708333	9.019504	16.745567	10.360816	12.20922	13.842198
KW1-S08__k141_4349600	11.824928	10.856388	11.922191	26.29587	19.402977	20.494957	17.676754
KW1-S15__k141_8559966	2.0419824	2.9358602	2.0034986	3.2962098	3.5189505	5.4868803	3.3154519
KW1-S21__k141_1558396	3.1645353	2.028133	4.3282185	3.0025575	2.6922421	3.3034954	3.511509
KW1-S05__k141_691275	0.65543073	2.0973783	2.7364233	1.1633896	0.9831461	2.0318353	1.2453183
KW1-S08__k141_4164423	5.2803802	3.5593374	4.4187264	7.4047494	4.685389	6.098745	6.3939433
A5-S04__k141_5215857	1.175625	4.80375	1.88625	3.399375	3.30625	5.05125	3.721875
KW1-S11__k141_4705383	0.7222222	1.0888889	0.21222222	0.8244445	1.0677778	0.8377778	0.8877778
KW1-S15__k141_7305877	2.974858	2.4963503	1.2351987	1.215734	1.377129	3.4249797	1.809408
KW1-S21__k141_43534	0.6603774	1.981132	1.7216982	0.9433962	0.28301886	0.8490566	1.3915094
KW1-S21__k141_7288346	11.284915	13.432234	11.761344	22.49293	20.260754	20.107838	20.952564
KW1-S21__k141_5623091	2.139777	1.3531599	1.2178439	0.8327138	0.4163569	1.1197026	2.5605948
KW1-S08__k141_11054799	19.358105	28.993671	21.73363	45.95106	39.866344	24.756313	29.855066
KW1-S15__k141_7575043	0.87091756	1.6290824	1.088647	2.5038881	2.5474339	2.4455676	2.0684292
KW1-S08__k141_5152207	0.79233015	0.8187935	0.61964566	5.230545	1.3471631	1.2646333	1.3186814
A5-S04__k141_5463521	1.9340563	2.665006	0.97919106	3.0841148	2.5750294	2.3373387	1.5357561
A5-S04__k141_3387231	0.2785146	2.0954907	0	0.928382	0.47480106	0.6710875	0.43700266
A5-S04__k141_8754761	1.2817066	3.7521918	0.97194624	4.6218586	3.8217416	5.7264757	4.137931
KW1-S05__k141_2808873	0.31460676	0.31460676	0.8576779	0.36629215	0.6719101	0.47116104	0.41947564
KW1-S08__k141_9420003	2.2203448	2.2862453	2.1345048	5.6630616	3.1083136	3.6345048	4.400642
KW1-S05__k141_8870439	6.5454545	7.9943576	6.6043887	19.645767	17.213793	12.099059	11.053919
KW1-S11__k141_7511131	7.9577427	12.309174	9.354373	14.461086	16.684942	15.017117	16.049746
KW1-S15__k141_606345	0.8131816	0.3816794	0.6179798	2.720011	0.9113277	3.5067475	2.0055888
A5-S04__k141_8729575	0.5283927	1.4013474	0.23676611	0.773821	0	0.26948988	0.5283927
A5-S04__k141_8407885	0.54742765	2.1832798	0.3376206	0.11254019	0.11254019	0.32073954	0.7813505
KW1-S05__k141_154659	0.33671743	0.5922166	0.7106599	0.35532996	0.11336718	0.35532996	0.47377327
A5-S04__k141_3018793	0	2.8224852	0.41420117	0.34516767	0.34516767	0.5300789	0.41420117
A5-S03__k141_2321400	3.0221817	2.0229092	2.566909	1.9345454	0.86545455	1.6967273	2.234909
KW1-S05__k141_3103870	3.1505883	3.182745	3.1866667	1.4478432	0.6901961	1.3709804	2.0682354
KW1-S11__k141_144930	1.4164038	3.2035627	2.6169975	2.2596028	4.0714417	2.4433105	3.7140472
KW1-S15__k141_2247546	0	0	0.13320647	0.3282588	0.6660324	3.3292103	0.36060894
KW1-S15__k141_2347212	0.4541768	0.45093268	0.34063262	0.6780211	0.567721	2.3544202	0.9756691
KW1-S08__k141_2440155	0.7337526	1.672956	0.48427674	3.6215932	0.9727463	1.2746332	2
KW1-S08__k141_3297621	0.9150327	0.50689906	0.67102396	2.262164	1.016703	1.4074074	1.016703
A5-S04__k141_6433900	1.185261	2.3899693	0.57318324	1.0030706	0.50972366	0.8710338	1.0030706
KW1-S11__k141_3658364	0.46697798	0.35490328	0.9286191	1.2374916	1.9466311	0.6537692	0.8885924
A5-S03__k141_567324	4.4883456	0.29960206	0.47754407	0.6401364	0.70722	0.95963615	0.27913588
A5-S03__k141_5218182	2.89274	3.7803278	4.876815	2.752225	1.9583138	3.611241	3.6632318
A5-S04__k141_7738681	2.0541902	4.539532	2.4569144	1.7986379	1.9016879	2.384661	2.0290198
KW1-S05__k141_3994774	27.322649	12.166784	45.27316	282.40912	27.34889	29.722614	45.074852
KW1-S05__k141_5028712	1.8639053	1.4992603	2.235207	0.9252958	0.67973375	0.20710059	1.3735207
KW1-S08__k141_1440703	2.1245613	0.78086126	2.3173845	4.571611	1.7119617	2.3488038	2.4660287
KW1-S21__k141_10090621	1.0365931	0.829653	0.6182965	1.4214511	0.7457413	0.962776	2.0851736
A5-S04__k141_5773255	1.0562061	2.9754097	3.6651053	2.3395784	3.9203746	2.6990633	3.1323185
KW1-S11__k141_4664375	0.035159443	0.3246116	0.8520033	0.3205233	0.92886347	0.59771055	0.210139
KW1-S05__k141_8411013	1.2909836	0.5778689	2.5809426	1.2489754	0.56762296	0.8606557	1.2909836
KW1-S21__k141_506026	0.5109434	1.3698113	1.3735849	1.3169811	0.9509434	0.20754717	3.7675471
A5-S04__k141_5278058	0.26620635	2.2362869	0.79324895	0.9125432	0.42155734	0.9113924	0.54085153
KW1-S15__k141_6786343	20.308958	31.72421	24.37033	43.394096	40.925045	50.89214	47.351006
A5-S04__k141_3225345	1.7527386	1.8035994	0.7668232	1.0954616	0.35289514	1.0367762	0.8763693
KW1-S15__k141_7031543	3.6401916	4.4837356	4.775156	6.224201	6.096245	6.976114	4.9938097
KW1-S05__k141_6526455	2.1997614	6.3536077	4.1305904	3.3697078	1.5098389	1.5265355	5.342874
KW1-S11__k141_8595857	3.2070055	4.476692	2.8641033	3.9889386	4.480379	4.6444564	5.3958387
KW1-S11__k141_3872099	25.974047	71.62177	54.539276	31.082302	22.176983	35.614002	36.897575
KW1-S08__k141_435867	0.74425125	0.4711161	0.42063937	3.3825014	0.17498598	1.0061693	0.6281548
KW1-S15__k141_10491830	1.3290356	1.1181021	0.7101599	1.5214028	0.6467251	2.6095927	1.4404333
KW1-S21__k141_4805559	1.7965484	1.6990763	1.9574623	1.956247	1.741857	2.143899	3.4842002
A5-S04__k141_6311036	1.3711865	2.1652544	1.1271186	0.69067794	2.2542372	0.9237288	1.3567797
KW1-S05__k141_4996648	0.7950028	1.669506	1.9068711	0.556502	0.4770017	1.1101646	1.9080068
A5-S04__k141_4429845	1.6825063	2.5807402	1.3473507	1.7211943	1.1236333	1.7670311	2.9079058
A5-S03__k141_3724093	2.2913907	0.46357617	0.8504415	0.6423841	0.77262694	0.901766	0.77262694
KW1-S21__k141_1441889	0.5509642	1.398662	0.4754034	0.8815427	0.65682805	1.046832	2.712318
KW1-S05__k141_5390651	3.6875	0.9130435	5.021196	7.2527175	4.5652175	6.308696	6.0065217
KW1-S15__k141_9947203	3.4015257	3.7385886	4.2794023	6.4578514	7.9094086	7.8528924	6.1057215
A5-S04__k141_3194698	2.5293462	9.086925	7.4725113	6.221397	2.5739226	6.2343984	5.0601783
A5-S03__k141_6790239	0.87061405	0.5975877	0	0.11513158	0	0.12938596	0
KW1-S15__k141_5839870	0.034556087	0.01754386	0.019670388	0.148857	1.5364168	3.962254	0.8660287
KW1-S21__k141_6373882	0.25033557	0.2818792	0.7496644	0.45033556	0	0.9395973	1.195302
KW1-S05__k141_6476446	22.808348	51.316013	45.707836	29.727428	24.098808	31.330494	32.893528
KW1-S15__k141_8881316	0.11635945	1.751152	0.7638249	2.706221	1.0264977	3.298387	2.266129
KW1-S15__k141_5088442	1.9944568	2.2394679	3.946785	2.1086473	3.0110865	5.3015523	2.4567628
